"a_Own_Name","totarea"
"0120",5854393.731175
"0125",4908.379284
"0135",157786042.599772
"0145",130043.943898
"0310",13386977.348308
"0330",7602206.046073
"0370",4581409.163837
"0510",274689.342963
"0520",1919280.557748
"0610",140039.138083
"0660",68556.893357
"0710",23792540.636049
"0800",496567.680357
"0910",4552556.549245
NA,6897408639.69377
