"a_Own_Name","totarea"
"0125",521037.19367
"0130",1831837479.60427
"0135",189739505.743859
"0145",87292164.602619
"0220",1432139.588667
"0310",31667501.053557
"0320",245501.85879
"0330",186302829.090237
"0340",31737448.786603
"0380",1475.514379
"0390",16937009.589348
"0395",2997462.961482
"0710",26261889.872232
"0720",235099707.402644
NA,12118042056.1365
