"a_Own_Name","totarea"
"BLM",497876.691141
"CITY",16908467.641195
"CNTY",25595445.238054
"DESG",88501031.515708
"FWS",6043619.321351
"JNT",937700.667209
"NGO",13511767.992108
"NOAA",1123188.149735
"NPS",102534096.998534
"OTHF",487202.52852
"OTHS",167318958.4777
"PVT",386061014.147679
"REG",9796844.802273
"RWD",4141.081661
"SDC",2070132.158822
"SDNR",3663566.625728
"SFW",80904787.890155
"SPR",54659339.649152
"UNK",264054525.45666
"UNKL",752258.011422
"USFS",1352917.142403
NA,10169412988.4265
