"a_Own_Name","totarea"
"0110",140801144.019208
"0120",5451.339991
"0130",455206137.366896
"0135",124822936.104556
"0145",2615649.312721
"0165",716991.256923
"0310",15498640.388587
"0330",1095583.873103
"0340",14444.252601
"0395",3931674.735241
"0410",7388888.754547
"0510",1973891.208169
"0520",20741781.969071
"0620",4898786.281011
"0630",7445361.307533
"0710",7281396.574228
"0910",2229670.359736
NA,1240136309.67754
