"a_Own_Name","totarea"
"0120",5813580.862544
"0125",32988.256286
"0135",213732164.290282
"0145",1866652.196116
"0310",16831840.338421
"0330",30713709.349461
"0370",10904374.812418
"0510",604599.743349
"0520",3326831.042495
"0610",106460.892103
"0660",7149.986596
"0710",115330680.672182
"0800",584149.746969
"0910",3949486.801024
NA,20329025179.7235
