"a_Own_Name","totarea"
"0125",14623087.108756
"0130",791513810.256354
"0135",274622565.547516
"0145",586879.656689
"0170",10675178.420852
"0220",31219.575086
"0310",1689147.438907
"0320",46413849.292883
"0330",14995766.498741
"0340",4941.217054
"0360",2082927.028875
"0370",546248.263899
"0380",508773.806569
"0710",47559431.252251
"0720",9950449.265929
"0800",353180.569846
"0910",190408.921417
NA,4631112902.9985
