"a_Own_Name","totarea"
"0125",168643239.898589
"0135",35547176.618775
"0145",14580526.251198
"0165",82167807.09295
"0310",18602571.311998
"0330",220152083.941317
"0340",296456052.58449
"0360",22129305.296824
"0370",46121980.601339
"0630",7049239.275041
"0660",2968833.922835
"0710",73342285.753526
"0800",197612.785599
"0910",4298798.649752
NA,1477034900.41137
