"a_Own_Name","totarea"
"0135",127384304.195224
"0310",54269030.054201
"0315",153657826.047565
"0320",1344302.171685
"0330",469237821.982996
"0340",100131557.934083
"0395",83344.472299
"0510",424913.252797
"0520",11374362.121733
"0620",1175085.026628
"0630",29145520.902486
"0660",8771113.837168
"0710",137799318.722974
"0910",161245955.061305
NA,2535126662.92017
