"a_Own_Name","totarea"
"0125",74774163.73175
"0130",24416124.76764
"0135",329485619.419884
"0310",41793692.711199
"0330",130470118.114253
"0350",99891689.25576
"0370",6044939.834008
"0510",625817.345813
"0520",637155.352421
"0620",52447.146385
"0630",9137144.895384
"0710",43120321.68178
"0800",135979.928153
"0910",881766.471566
NA,3260950425.19084
