"a_Own_Name","totarea"
"0110",110098069.724809
"0120",3972.576706
"0125",35811948.177361
"0130",2910560770.1599
"0135",250701021.753867
"0145",67986304.037294
"0220",799475041.022765
"0310",1897406.858366
"0320",143521045.842745
"0330",3853529.226041
"0510",673.935261
"0630",728469.61439
"0720",904066.850167
NA,713964757.746938
