"a_Own_Name","totarea"
"0125",17629845.842637
"0135",2427359.666002
"0340",31377478.148388
"0395",72542.883214
"0630",100062.636676
"0710",433240.196314
"0720",998407.204893
"0910",4050.084773
NA,197695313.720446
