"a_Own_Name","totarea"
"0125",10494549.355706
"0130",755025107.885783
"0135",187897420.881624
"0145",4265719.805299
"0170",19569.881809
"0220",81117.301996
"0340",2597661345.27221
"0660",30317.431466
"0710",20808249.234641
"0800",12604.940462
"0910",1857743.864685
NA,4540710042.35456
