"a_Own_Name","totarea"
"0125",179444.333197
"0130",252166197.723976
"0135",180348814.740539
"0145",7995329.38157
"0310",10606357.745927
"0330",13580127.339689
"0350",1154833.249829
"0370",913184.064427
"0395",83143109.627817
"0630",6188140.269268
"0660",392326.35778
"0710",8750143.104231
"0910",7492851.114142
NA,4149033349.05522
