"a_Own_Name","totarea"
"0130",121494046.994735
"0135",18022751.249807
"0145",28827040.553932
"0310",4893069.315183
"0315",198015323.577459
"0395",8767575.348013
"0620",253690.260587
"0630",378793.28303
"0710",9913877.741358
"0720",1220462.502434
"0910",11967.060481
NA,1146497312.9456
