"a_Own_Name","totarea"
"0100",36263357.909892
"0130",4543301875.4714
"0135",69919323.638889
"0145",73958050.508877
"0220",4077033.6525
"0310",52053735.336194
"0330",198406652.776646
"0370",80905257.409192
"0510",6595619.890255
"0520",4122751.615247
"0620",1905420.221537
"0630",5034363.5894
"0660",49039241.275241
"0710",141273796.127382
"0800",1211207.266239
"0910",41619132.934779
NA,11184410781.5788
