"a_Own_Name","totarea"
"0125",18610.235209
"0130",225793.284885
"0135",988675.376953
"0145",2698.678041
"0310",13715.97172
"0330",105623.924776
"0340",6296.915429
"0710",47604.802754
NA,12264290.548584
