"a_Own_Name","totarea"
"0125",20494542.528124
"0130",6678841.221586
"0135",86704451.490088
"0140",17739032.718198
"0145",108048.152648
"0165",862555.246041
"0310",948279.902039
"0320",19333.416835
"0330",3775367.893896
"0340",1453517.049021
"0350",18956316.074256
"0370",792827.962561
"0630",267302.64072
"0660",359970.238719
"0710",4625380.609765
"0800",82433.449764
"0910",5399.808355
NA,1695655529.77345
