"a_Own_Name","totarea"
"0125",180416.781035
"0130",238237963.81702
"0135",174637213.0821
"0145",7587762.98391
"0310",9915495.143664
"0330",13277414.38619
"0350",1147617.199647
"0370",877981.128568
"0395",78581770.661844
"0630",5999085.020763
"0660",358683.281086
"0710",8137690.880514
"0910",7073949.180942
NA,3982080691.49552
