"a_Own_Name","totarea"
"0125",71662323.67194
"0130",580291063.462534
"0135",3369679.778057
"0145",1149080.422823
"0170",136064.876208
"0310",35643650.631909
"0330",69728464.575819
"0340",107094299.39358
"0510",221862.521292
"0520",1336369.621409
"0630",4754699.82079
"0660",5527687.552103
"0710",2451138.948221
"0910",29309949.050365
NA,3875711844.31828
