"a_Own_Name","totarea"
"0110",2928727.619956
"0125",27359823.80293
"0135",124660715.190505
"0395",932533240.505629
"0520",1245016.48951
"0630",5098684.393237
"0710",21185881.053133
"0910",26235531.294837
NA,4852874846.22699
