"a_Own_Name","totarea"
"0125",68596219.501491
"0130",209167006.663679
"0135",184591583.292784
"0140",347697808.360304
"0145",4342185.609107
"0165",15980459.711723
"0310",17650372.591956
"0320",281368.629205
"0330",36121131.796141
"0340",25792699.375479
"0350",105507830.005769
"0370",8491651.909716
"0630",1394040.468218
"0660",2063954.393007
"0710",38003696.60675
"0800",2622530.585648
"0910",490964.067805
NA,5561631255.3225
