"a_Own_Name","totarea"
"0100",5621561.849382
"0130",255521395.225635
"0135",4660458.196668
"0145",17396260.572604
"0310",3872982.29356
"0330",15140247.408341
"0370",12541035.319445
"0510",147379.260212
"0520",425911.476845
"0620",379456.273431
"0630",358791.716461
"0660",6505572.693777
"0710",24062693.843433
"0800",35536.772737
"0910",4270164.295932
NA,1123628306.81633
