"a_Own_Name","totarea"
"0110",2271500149.26026
"0120",34177.381196
"0125",51525750.532889
"0130",506145479.33877
"0135",720023967.580713
"0145",83931034.786605
"0155",3597.619073
"0220",141748963.866372
"0310",20511699.47727
"0320",1290150539.82573
"0330",589496.72506
"0510",1624.714418
"0520",532.623542
"0620",126049.129632
"0630",518100.027867
"0720",47983765.920502
NA,5653146074.84777
