"a_Own_Name","totarea"
"0110",578230711.74894
"0120",1958423.071207
"0125",4497.357201
"0130",114952794.686948
"0135",313833844.871224
"0145",11235073.933455
"0165",459543.65487
"0310",5599661.728457
"0330",64970593.625676
"0340",2555.44573
"0395",4912849.572177
"0410",17472382.039677
"0510",1413458.428366
"0520",13875880.691789
"0620",31242015.757812
"0630",2766380.136087
"0710",5195938.226262
"0910",5164880.151852
NA,6416007945.46492
