"a_Own_Name","totarea"
"0125",34737995.926908
"0130",1591583143.43157
"0135",405532220.303842
"0145",7796329.141016
"0220",4900551.867994
"0310",44090553.809375
"0320",140616.290979
"0330",269294297.659659
"0340",856976.923943
"0365",536484.528217
"0380",181.858745
"0510",5688005.623151
"0630",3857491.883065
"0710",16978357.715903
"0720",2404608.866532
"0910",517989.387432
NA,6868530785.10119
