"a_Own_Name","totarea"
"0130",11531747.230582
"0135",99873.768883
"0145",2601461.067214
"0310",96775.427851
"0315",23791158.313862
"0395",92591.871917
"0620",4499.383699
"0710",2253321.703145
"0720",3573.2765
NA,51768740.158826
