"a_Own_Name","totarea"
"BLM",1039306.863754
"DESG",52379473.461638
"NGO",97001.693128
"NPS",1745456.764943
"SDOL",529143.236004
"SFW",8054.758497
"UNK",2016717.380176
"USFS",73840467.806393
NA,1212342.751842
