"a_Own_Name","totarea"
"0125",31001896.270971
"0135",181985452.002014
"0145",181622.675782
"0165",5091896.649559
"0310",9940514.066672
"0330",136365146.070457
"0340",75432947.917576
"0360",3970835.573491
"0370",6211246.552633
"0630",1670819.934626
"0660",27447112.864537
"0710",86402352.405556
"0800",1074275.385726
"0910",1863743.217963
NA,1570204015.77795
