"a_Own_Name","totarea"
"0125",145716080.60911
"0130",412376065.113913
"0135",343550103.013877
"0140",546290717.404055
"0145",96198603.437338
"0165",38741930.556621
"0310",31742590.450767
"0320",535059.655159
"0330",154852256.18309
"0340",69557388.241316
"0350",169906052.806348
"0370",34873458.615152
"0630",2054537.108369
"0660",21388637.057687
"0710",257005779.506271
"0800",8615729.283511
"0910",5018781.244568
NA,17496884038.3682
