"a_Own_Name","totarea"
"0125",197816.770556
"0135",58522461.376394
"0145",38951677.086489
"0310",37190131.301225
"0320",119233.402217
"0330",37854328.875483
"0340",127214355.063906
"0510",97441663.346144
"0520",38779223.518205
"0610",885966.787406
"0620",948038.50558
"0660",3546462.121362
"0710",75245133.829861
"0910",31854780.573722
NA,3513273117.16872
