"a_Own_Name","totarea"
"0125",255.474139
"0130",1124920.301229
"0135",2511895.175983
"0145",20048054.718538
"0395",2966983.662633
"0520",224276.025497
"0630",2621.011677
"0660",4489.383041
"0710",1924143.77182
"0720",2948274.863371
"0800",73985.395789
"0910",1406736.032312
NA,40246467.928895
