"a_Own_Name","totarea"
"0100",6300.022827
"0130",1800.006522
"0135",39422.267489
"0145",248997.54385
"0310",165815.419631
"0330",1088845.913771
"0340",900.003261
"0350",8812.44127
"0370",42195.023013
"0710",4478.942903
"0910",92226.765049
NA,22798054.413964
