"a_Own_Name","totarea"
"0125",16347978.061999
"0135",51789376.593565
"0145",103448943.295634
"0165",180689.783634
"0170",7288808.265969
"0310",234294974.293571
"0315",87203048.701349
"0320",5711563.909354
"0330",104404460.899062
"0340",256589610.607497
"0395",4298548.53136
"0420",52387.501276
"0510",68388516.9952
"0520",69126301.261753
"0610",1261127.10276
"0630",16361489.30457
"0660",24946470.607843
"0710",79613829.865419
"0800",3026241.441348
"0910",268315014.471237
NA,3027834320.75
