"a_Own_Name","totarea"
"BLM",12589190.976838
"CITY",72342.721369
"CNTY",3074162.149118
"DESG",113250482.359294
"FWS",332.205605
"NGO",31506746.832952
"NPS",12320347.133582
"PVT",33105777.906794
"REG",408124.47531
"SDOL",169077522.066851
"SFW",646985.332709
"SLB",1770545.721104
"TRIB",7809977.032251
"UNK",11699344.635033
"USBR",29243.250478
"USFS",166699442.362978
NA,376707303.703308
